Id,Date,To,From,Amount,Reason,Fbo,Location,Aircraft,Comment,AircraftId, 
190603466,2023/04/06 15:44:49,julietbravo52,Aer Bridge Ltd.,525.00,Pilot fee,N/A,EDTL,G-UKA,,17828,
190603465,2023/04/06 15:44:49,Aer Bridge Ltd.,Bank,807.00,Pay for assignment,N/A,EDTL,G-UKA,,17828,
190603464,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDTL GGS Alliance Lahr FBO,EDTL,G-UKA,,17828,
190603463,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTL,G-UKA,,17828,
190603462,2023/04/06 15:44:49,Bank,Aer Bridge Ltd.,112.98,Booking Fee,N/A,EDTL,G-UKA,,17828,
190603461,2023/04/06 15:44:49,julietbravo52,Aer Bridge Ltd.,525.00,Pilot fee,N/A,EDTL,G-UKA,,17828,
190603460,2023/04/06 15:44:49,Aer Bridge Ltd.,Bank,807.00,Pay for assignment,N/A,EDTL,G-UKA,,17828,
190603459,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDTL GGS Alliance Lahr FBO,EDTL,G-UKA,,17828,
190603458,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTL,G-UKA,,17828,
190603457,2023/04/06 15:44:49,Bank,Aer Bridge Ltd.,112.98,Booking Fee,N/A,EDTL,G-UKA,,17828,
190603456,2023/04/06 15:44:49,julietbravo52,Aer Bridge Ltd.,525.00,Pilot fee,N/A,EDTL,G-UKA,,17828,
190603455,2023/04/06 15:44:49,Aer Bridge Ltd.,Bank,807.00,Pay for assignment,N/A,EDTL,G-UKA,,17828,
190603454,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDTL GGS Alliance Lahr FBO,EDTL,G-UKA,,17828,
190603453,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTL,G-UKA,,17828,
190603452,2023/04/06 15:44:49,Bank,Aer Bridge Ltd.,112.98,Booking Fee,N/A,EDTL,G-UKA,,17828,
190603451,2023/04/06 15:44:49,julietbravo52,Aer Bridge Ltd.,525.00,Pilot fee,N/A,EDTL,G-UKA,,17828,
190603450,2023/04/06 15:44:49,Aer Bridge Ltd.,Bank,807.00,Pay for assignment,N/A,EDTL,G-UKA,,17828,
190603449,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDTL GGS Alliance Lahr FBO,EDTL,G-UKA,,17828,
190603448,2023/04/06 15:44:49,Bells of Boulder Europe,Aer Bridge Ltd.,40.35,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTL,G-UKA,,17828,
190603447,2023/04/06 15:44:49,Bank,Aer Bridge Ltd.,112.98,Booking Fee,N/A,EDTL,G-UKA,,17828,
190603446,2023/04/06 15:44:49,julietbravo52,Aer Bridge Ltd.,525.00,Pilot fee,N/A,EDTL,G-UKA,,17828,
190603445,2023/04/06 15:44:49,Aer Bridge Ltd.,Bank,807.00,Pay for assignment,N/A,EDTL,G-UKA,,17828,
190601913,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601912,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601911,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601910,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601909,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601908,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601907,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601906,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601905,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601904,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601903,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601902,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601901,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601900,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601899,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601898,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601897,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601896,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601895,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601894,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601893,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601892,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601891,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601890,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601889,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601888,2023/04/06 15:05:49,Groland Air FBOs (Europe),Aer Bridge Ltd.,39.25,FBO ground crew fee,EDTF Freiburg,EDTF,G-UKA,,17828,
190601887,2023/04/06 15:05:49,Bells of Boulder Europe,Aer Bridge Ltd.,39.25,FBO ground crew fee,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDTF,G-UKA,,17828,
190601886,2023/04/06 15:05:49,Bank,Aer Bridge Ltd.,109.90,Booking Fee,N/A,EDTF,G-UKA,,17828,
190601885,2023/04/06 15:05:49,julietbravo52,Aer Bridge Ltd.,510.00,Pilot fee,N/A,EDTF,G-UKA,,17828,
190601884,2023/04/06 15:05:49,Aer Bridge Ltd.,Bank,785.00,Pay for assignment,N/A,EDTF,G-UKA,,17828,
190601013,2023/04/06 14:48:36,Aer Bridge Ltd.,Vorgon,58.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,N-172TX,,13980,
190601010,2023/04/06 14:48:36,Aer Bridge Ltd.,Vorgon,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,N-172TX,,13980,
190599993,2023/04/06 14:22:00,Bells of Boulder Europe,Aer Bridge Ltd.,101.33,Refuelling with JetA,EDNY GGS Alliance Friedrichshafen FBO - free: flightsim.to / pay: Aerosoft,EDNY,G-UKA,"User ID: 89637 Amount (gals): 26.0, $ per Gal: $3.90",17828,
190597918,2023/04/06 13:09:58,Aer Bridge Ltd.,julietbravo52,0.00,Aircraft Lease,N/A,EDNY,G-UKA,Aircraft Lease,17828,
190593427,2023/04/06 10:15:37,Aer Bridge Ltd.,Tueten Tony und Co.,1943.41,Refuelling with JetA,EICK Aer Bridge Ltd. - Cork Airport,EICK,EC-HGP,"User ID: 39588 Amount (gals): 487.1, $ per Gal: $3.99",35188,
190580900,2023/04/06 00:55:37,Aer Bridge Ltd.,Beeker Aviation,309.15,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,BEEKS11,,25101,
190572347,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572346,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190572342,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572341,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190572337,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572336,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190572332,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572331,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190572327,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572326,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190572322,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SE-JL350,,54749,
190572321,2023/04/05 20:43:30,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,SE-JL350,,54749,
190571271,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571267,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571263,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571259,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571255,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571251,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571247,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190571243,2023/04/05 20:23:33,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,SA350C,,27148,
190570844,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570843,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190570839,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570838,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190570834,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570833,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190570829,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570828,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190570824,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570823,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190570819,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,SE-JL350,,54749,
190570818,2023/04/05 20:15:39,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,SE-JL350,,54749,
190569876,2023/04/05 19:49:49,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,29.35,FBO ground crew fee,EIMN Aer Bridge Ltd. - Inishmaan (Inis Me&#225;in),EIMN,SE-JL350,,54749,
190569875,2023/04/05 19:49:49,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,29.35,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIMN,SE-JL350,,54749,
190569871,2023/04/05 19:49:49,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,29.35,FBO ground crew fee,EIMN Aer Bridge Ltd. - Inishmaan (Inis Me&#225;in),EIMN,SE-JL350,,54749,
190569870,2023/04/05 19:49:49,Aer Bridge Ltd.,!ITA-Pittis AirLine SRL!_Fggau8jfQ,29.35,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIMN,SE-JL350,,54749,
190569207,2023/04/05 19:37:49,Aer Bridge Ltd.,nicfly78,50.30,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SA350C,,27148,
190569204,2023/04/05 19:37:49,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SA350C,,27148,
190569201,2023/04/05 19:37:49,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SA350C,,27148,
190569198,2023/04/05 19:37:49,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SA350C,,27148,
190569195,2023/04/05 19:37:49,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,SA350C,,27148,
190568985,2023/04/05 19:32:48,Aer Bridge Ltd.,Bank,1890.48,Refuelling with JetA,EINN Aer Bridge Ltd. -  Shannon,EINN,SE-JL350,"User ID: 100568 Amount (gals): 451.6, $ per Gal: $4.19",54749,
190545138,2023/04/05 07:41:20,Aer Bridge Ltd.,Thomas1976,250.85,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EHGG,SU-KTI,,57480,
190500935,2023/04/04 10:56:11,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,DAL-N002,,49617,
190500932,2023/04/04 10:56:11,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,DAL-N002,,49617,
190500929,2023/04/04 10:56:11,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EGOW,DAL-N002,,49617,
190500169,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500165,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500161,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500157,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500153,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500149,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190500145,2023/04/04 10:09:32,Aer Bridge Ltd.,nicfly78,43.65,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,DAL-N002,,49617,
190479414,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479413,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479412,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479411,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479410,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479409,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479408,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479407,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479406,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479405,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479404,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479403,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479402,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479401,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479400,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479399,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479398,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479397,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479396,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479395,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479394,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479393,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479392,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479391,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479390,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479389,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479388,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479387,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479386,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479385,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479384,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
190479383,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,EI-CJB,,54129,
190479382,2023/04/03 21:26:34,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,EI-CJB,,54129,
190479381,2023/04/03 21:26:34,FlyingEgg96,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
190479380,2023/04/03 21:26:34,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
190479379,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,270.69,Aircraft Bonus,N/A,EINN,EI-CJB,,54129,
190479378,2023/04/03 21:26:34,Aer Bridge Ltd.,Aer Bridge Ltd.,384.44,Rental of aircraft,N/A,EINN,EI-CJB,,54129,
190478892,2023/04/03 21:08:53,Aer Bridge Ltd.,Aer Bridge Ltd.,193.96,Refuelling with JetA,EICK Aer Bridge Ltd. - Cork Airport,EICK,EI-CJB,"User ID: 69290 Amount (gals): 48.6, $ per Gal: $3.99",54129,
190470379,2023/04/03 18:22:43,Aer Bridge Ltd.,tiger_RX,421.30,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,SU-KTI,,57480,
190432072,2023/04/02 21:41:56,Aer Bridge Ltd.,Wash-Air-Bush-Flights,850.40,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EICK,N824HK,,57496,
190422027,2023/04/02 18:21:22,Aer Bridge Ltd.,nicfly78,5800.00,Facility rent,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,,,0,
190421200,2023/04/02 18:04:11,Aer Bridge Ltd.,spunkybear94,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,SE-JL350,,54749,
190421199,2023/04/02 18:04:11,Aer Bridge Ltd.,spunkybear94,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EINN,SE-JL350,,54749,
190421196,2023/04/02 18:04:11,Aer Bridge Ltd.,spunkybear94,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,SE-JL350,,54749,
190421195,2023/04/02 18:04:11,Aer Bridge Ltd.,spunkybear94,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EINN,SE-JL350,,54749,
